Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:15:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:16:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:17:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:18:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:19:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:20:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:21:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:22:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:23:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:24:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:25:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:26:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:27:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:28:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:29:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:30:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:00:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:01:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:02:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:03:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:04:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:05:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:06:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:07:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:08:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:09:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:10:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:11:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:12:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:13:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:14:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:15:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:16:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:17:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:18:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:19:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:20:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:21:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:22:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:23:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:24:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:25:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:26:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:27:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:28:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:29:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:30:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:31:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:32:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:33:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:34:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:35:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:36:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:37:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:38:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:39:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:40:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:41:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:42:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:43:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:44:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:45:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:46:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:47:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:48:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:49:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:50:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:51:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:52:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:53:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:54:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:55:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:56:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:57:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:58:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 10:59:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:00:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:01:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:02:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:03:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:04:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:05:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:06:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:07:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:08:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:09:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:10:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:11:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:12:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:13:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:14:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:15:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:16:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:17:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:18:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:19:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:20:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:21:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:22:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:23:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:24:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:25:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:26:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:27:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:28:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:29:00
Never,Very Confident,Not at all,Never,Very supported,Very well,2025-06-11 11:30:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:00:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:01:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:02:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:03:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:04:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:05:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:06:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:07:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:08:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:09:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:10:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:11:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:12:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:13:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:14:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:15:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:16:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:17:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:18:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:19:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:20:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:21:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:22:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:23:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:24:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:25:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:26:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:27:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:28:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:29:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:30:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:31:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:32:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:33:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:34:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:35:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:36:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:37:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:38:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:39:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:40:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:41:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:42:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:43:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:44:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:45:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:46:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:47:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:48:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:49:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:50:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:51:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:52:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:53:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:54:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:55:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:56:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:57:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:58:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:59:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:00:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:01:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:02:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:03:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:04:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:05:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:06:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:07:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:08:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:09:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:10:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:11:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:12:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:13:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:14:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:15:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:16:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:17:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:18:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:19:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:20:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:21:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:22:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:23:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:24:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:25:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:26:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:27:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:28:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:29:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:30:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:31:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:32:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:33:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:34:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:35:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:36:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:37:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:38:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:39:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:40:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:00:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:01:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:02:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:03:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:04:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:05:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:06:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:07:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:08:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:09:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:10:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:11:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:12:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:13:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:14:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:15:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:16:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:17:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:18:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:19:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:20:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:21:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:22:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:23:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:24:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:25:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:26:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:27:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:28:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:29:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:30:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:31:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:32:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:33:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:34:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:35:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:36:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:37:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:38:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:39:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:40:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:41:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:42:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:43:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:44:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:45:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:46:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:47:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:48:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:49:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:50:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:51:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:52:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:53:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:54:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:55:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:56:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:57:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:58:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:59:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:00:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:01:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:02:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:03:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:04:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:05:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:06:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:07:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:08:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:09:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:10:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:11:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:12:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:13:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:14:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:15:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:16:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:17:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:18:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:19:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:20:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:21:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:22:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:23:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:24:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:25:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:26:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:27:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:28:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:29:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:30:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:31:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:32:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:33:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:34:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:35:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:36:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:37:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:38:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:39:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 09:40:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:00:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:01:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:02:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:03:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:04:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:05:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:06:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:07:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:08:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:09:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:10:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:11:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:12:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:13:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:14:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:15:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:16:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:17:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:18:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:19:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:20:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:21:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:22:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:23:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:24:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:25:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:26:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:27:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:28:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:29:00
Always,Very Anxious,Extremely,Always,Not at all,Very poorly,2025-06-11 08:30:00
